"approval_time","interval","inspection_cond","numPic","social_cond","broken","about","browser","chosen_idx","rt","kept","chosen","faceIdx","face","kept_idx","trialType","answer_type","itemNum","trial_category","samePos","gaze_target","include_exclude_repeat","trial_num","intervalNum","numPicN","gaze_trial","first.trial","correct","subid","block","include_good_rt","mean_acc_exp","correct_exposure","rt_exposure","answer_type_exposure"
"2016-07-24 01:39:30","Zero","long",4,"SocialFirst","          ","Don't know, was super weird and wasn't sure what I was supposed to be doing.          ","Safari",3,4748,"Novel104","Novel104",3,"down-right-4sec",3,"Same","participant_response",5,"exposure",1,"Novel104","include",15,0,4,"Gaze",FALSE,TRUE,337,"first","include",1,TRUE,4748,"participant_response"
"2016-07-24 01:39:30","Zero","long",4,"SocialFirst","          ","Don't know, was super weird and wasn't sure what I was supposed to be doing.          ","Safari",3,4652,"Novel42","Novel7",3,"down-right-4sec",2,"Switch","participant_response",6,"exposure",0,"Novel7","include",17,0,4,"Gaze",FALSE,TRUE,337,"first","include",1,TRUE,4652,"participant_response"
"2016-07-24 01:39:30","Zero","long",4,"SocialFirst","          ","Don't know, was super weird and wasn't sure what I was supposed to be doing.          ","Safari",3,4605,"Novel48","Novel48",3,"down-right-4sec",3,"Same","participant_response",7,"exposure",1,"Novel48","include",19,0,4,"Gaze",FALSE,TRUE,337,"first","include",1,TRUE,4605,"participant_response"
"2016-07-24 01:39:30","Zero","long",4,"SocialFirst","          ","Don't know, was super weird and wasn't sure what I was supposed to be doing.          ","Safari",3,7644,"Novel60","Novel60",-1,"straight-ahead",3,"Same","participant_response",9,"exposure",0,NA,"include",23,0,4,"No-Gaze",FALSE,NA,337,"second","include",1,NA,7644,"participant_response"
"2016-07-24 01:39:30","Zero","long",4,"SocialFirst","          ","Don't know, was super weird and wasn't sure what I was supposed to be doing.          ","Safari",2,7632,"Novel118","Novel22",-1,"straight-ahead",3,"Switch","participant_response",10,"exposure",1,NA,"include",25,0,4,"No-Gaze",FALSE,NA,337,"second","include",1,NA,7632,"participant_response"
"2016-07-24 01:39:30","Zero","long",4,"SocialFirst","          ","Don't know, was super weird and wasn't sure what I was supposed to be doing.          ","Safari",1,7231,"Novel92","Novel92",-1,"straight-ahead",1,"Same","participant_response",11,"exposure",0,NA,"include",27,0,4,"No-Gaze",FALSE,NA,337,"second","include",1,NA,7231,"participant_response"
"2016-07-24 01:39:30","Zero","long",4,"SocialFirst","          ","Don't know, was super weird and wasn't sure what I was supposed to be doing.          ","Safari",2,6053,"Novel74","Novel45",-1,"straight-ahead",1,"Switch","participant_response",12,"exposure",1,NA,"include",29,0,4,"No-Gaze",FALSE,NA,337,"second","include",1,NA,6053,"participant_response"
"2016-07-24 01:39:30","Zero","long",4,"SocialFirst","          ","Don't know, was super weird and wasn't sure what I was supposed to be doing.          ","Safari",2,6944,"Novel78","Novel78",-1,"straight-ahead",2,"Same","participant_response",13,"exposure",1,NA,"include",31,0,4,"No-Gaze",FALSE,NA,337,"second","include",1,NA,6944,"participant_response"
"2016-07-24 01:39:30","Zero","long",4,"SocialFirst","          ","Don't know, was super weird and wasn't sure what I was supposed to be doing.          ","Safari",0,5459,"Novel73","Novel127",-1,"straight-ahead",3,"Switch","participant_response",14,"exposure",0,NA,"include",33,0,4,"No-Gaze",FALSE,NA,337,"second","include",1,NA,5459,"participant_response"
"2016-07-24 01:39:30","Zero","long",4,"SocialFirst","          ","Don't know, was super weird and wasn't sure what I was supposed to be doing.          ","Safari",2,6049,"Novel40","Novel40",-1,"straight-ahead",2,"Same","participant_response",15,"exposure",1,NA,"include",35,0,4,"No-Gaze",FALSE,NA,337,"second","include",1,NA,6049,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",1,6268,"Novel79","Novel79",-1,"straight-ahead",1,"Switch","participant_response",0,"test",1,NA,"include",9,3,4,"Gaze",TRUE,TRUE,338,"first","include",1,TRUE,5495,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",2,5126,"Novel33","Novel33",-1,"straight-ahead",1,"Same","participant_response",1,"test",0,NA,"include",10,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3812,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",2,6055,"Novel54","Novel123",-1,"straight-ahead",1,"Switch","participant_response",2,"test",0,NA,"include",11,3,4,"Gaze",FALSE,FALSE,338,"first","include",1,TRUE,3062,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",2,3990,"Novel89","Novel89",-1,"straight-ahead",2,"Same","participant_response",3,"test",1,NA,"include",12,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3743,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",0,7277,"Novel140","Novel140",-1,"straight-ahead",3,"Switch","participant_response",4,"test",0,NA,"include",17,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3638,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",3,5214,"Novel135","Novel135",-1,"straight-ahead",3,"Same","participant_response",5,"test",1,NA,"include",18,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3943,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",1,5479,"Novel87","Novel87",-1,"straight-ahead",1,"Switch","participant_response",6,"test",1,NA,"include",19,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3926,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",2,4521,"Novel26","Novel26",-1,"straight-ahead",3,"Same","participant_response",7,"test",0,NA,"include",20,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3897,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",0,6494,"Novel16","Novel16",-1,"straight-ahead",0,"Switch","participant_response",8,"test",1,NA,"include",25,3,4,"No-Gaze",FALSE,TRUE,338,"second","include",1,NA,5342,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",3,5705,"Novel60","Novel60",-1,"straight-ahead",0,"Same","participant_response",9,"test",0,NA,"include",26,3,4,"No-Gaze",FALSE,TRUE,338,"second","include",1,NA,4326,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",2,4190,"Novel102","Novel77",-1,"straight-ahead",3,"Switch","participant_response",10,"test",0,NA,"include",27,3,4,"No-Gaze",FALSE,FALSE,338,"second","include",1,NA,4245,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",0,4194,"Novel130","Novel130",-1,"straight-ahead",0,"Same","participant_response",11,"test",1,NA,"include",28,3,4,"No-Gaze",FALSE,TRUE,338,"second","include",1,NA,5664,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",2,4462,"Novel101","Novel101",-1,"straight-ahead",1,"Switch","participant_response",12,"test",0,NA,"include",33,3,4,"No-Gaze",FALSE,TRUE,338,"second","include",1,NA,4010,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",1,3693,"Novel19","Novel74",-1,"straight-ahead",3,"Same","participant_response",13,"test",1,NA,"include",34,3,4,"No-Gaze",FALSE,FALSE,338,"second","include",1,NA,3839,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",3,4865,"Novel117","Novel117",-1,"straight-ahead",3,"Switch","participant_response",14,"test",1,NA,"include",35,3,4,"No-Gaze",FALSE,TRUE,338,"second","include",1,NA,3900,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",1,4717,"Novel109","Novel109",-1,"straight-ahead",3,"Same","participant_response",15,"test",0,NA,"include",36,3,4,"No-Gaze",FALSE,TRUE,338,"second","include",1,NA,4726,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",3,5495,"Novel79","Novel5",3,"down-right-4sec",1,"Switch","participant_response",0,"exposure",1,"Novel5","include",5,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,5495,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",1,3812,"Novel33","Novel33",1,"up-right-4sec",1,"Same","participant_response",1,"exposure",0,"Novel33","include",6,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3812,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",3,3062,"Novel54","Novel112",3,"down-right-4sec",1,"Switch","participant_response",2,"exposure",0,"Novel112","include",7,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3062,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",2,3743,"Novel89","Novel89",2,"down-left-4sec",2,"Same","participant_response",3,"exposure",1,"Novel89","include",8,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3743,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",2,3638,"Novel140","Novel136",2,"down-left-4sec",3,"Switch","participant_response",4,"exposure",0,"Novel136","include",13,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3638,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",3,3943,"Novel135","Novel135",3,"down-right-4sec",3,"Same","participant_response",5,"exposure",1,"Novel135","include",14,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3943,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",3,3926,"Novel87","Novel133",3,"down-right-4sec",1,"Switch","participant_response",6,"exposure",1,"Novel133","include",15,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3926,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",3,3897,"Novel26","Novel26",3,"down-right-4sec",3,"Same","participant_response",7,"exposure",0,"Novel26","include",16,3,4,"Gaze",FALSE,TRUE,338,"first","include",1,TRUE,3897,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",2,5342,"Novel16","Novel67",-1,"straight-ahead",0,"Switch","participant_response",8,"exposure",1,NA,"include",21,3,4,"No-Gaze",FALSE,NA,338,"second","include",1,NA,5342,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",0,4326,"Novel60","Novel60",-1,"straight-ahead",0,"Same","participant_response",9,"exposure",0,NA,"include",22,3,4,"No-Gaze",FALSE,NA,338,"second","include",1,NA,4326,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",1,4245,"Novel102","Novel71",-1,"straight-ahead",3,"Switch","participant_response",10,"exposure",0,NA,"include",23,3,4,"No-Gaze",FALSE,NA,338,"second","include",1,NA,4245,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",0,5664,"Novel130","Novel130",-1,"straight-ahead",0,"Same","participant_response",11,"exposure",1,NA,"include",24,3,4,"No-Gaze",FALSE,NA,338,"second","include",1,NA,5664,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",2,4010,"Novel101","Novel81",-1,"straight-ahead",1,"Switch","participant_response",12,"exposure",0,NA,"include",29,3,4,"No-Gaze",FALSE,NA,338,"second","include",1,NA,4010,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",3,3839,"Novel19","Novel19",-1,"straight-ahead",3,"Same","participant_response",13,"exposure",1,NA,"include",30,3,4,"No-Gaze",FALSE,NA,338,"second","include",1,NA,3839,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",1,3900,"Novel117","Novel41",-1,"straight-ahead",3,"Switch","participant_response",14,"exposure",1,NA,"include",31,3,4,"No-Gaze",FALSE,NA,338,"second","include",1,NA,3900,"participant_response"
"2016-07-24 19:59:11","Three","long",4,"SocialFirst","No","Memory","Chrome",3,4726,"Novel109","Novel109",-1,"straight-ahead",3,"Same","participant_response",15,"exposure",0,NA,"include",32,3,4,"No-Gaze",FALSE,NA,338,"second","include",1,NA,4726,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",3,4323,"Novel53","Novel53",-1,"straight-ahead",2,"Same","participant_response",0,"test",0,NA,"include",6,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,7940,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",1,6887,"Novel60","Novel125",-1,"straight-ahead",0,"Switch","participant_response",1,"test",0,NA,"include",8,0,4,"Gaze",FALSE,FALSE,339,"first","include",1,TRUE,4855,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",3,3624,"Novel74","Novel74",-1,"straight-ahead",3,"Same","participant_response",2,"test",1,NA,"include",10,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,3765,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",2,4680,"Novel121","Novel121",-1,"straight-ahead",0,"Switch","participant_response",3,"test",0,NA,"include",12,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,4390,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",1,3414,"Novel118","Novel118",-1,"straight-ahead",1,"Same","participant_response",4,"test",1,NA,"include",14,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,4627,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",1,5423,"Novel52","Novel52",-1,"straight-ahead",1,"Switch","participant_response",5,"test",1,NA,"include",16,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,3785,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",1,3441,"Novel132","Novel132",-1,"straight-ahead",3,"Same","participant_response",6,"test",0,NA,"include",18,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,4433,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",0,3637,"Novel13","Novel13",-1,"straight-ahead",0,"Switch","participant_response",7,"test",1,NA,"include",20,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,3614,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",3,3754,"Novel138","Novel138",-1,"straight-ahead",1,"Same","participant_response",8,"test",0,NA,"include",22,0,4,"No-Gaze",FALSE,TRUE,339,"second","include",1,NA,6085,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",0,7041,"Novel84","Novel84",-1,"straight-ahead",2,"Switch","participant_response",9,"test",0,NA,"include",24,0,4,"No-Gaze",FALSE,TRUE,339,"second","include",1,NA,5886,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",2,3576,"Novel78","Novel78",-1,"straight-ahead",2,"Same","participant_response",10,"test",1,NA,"include",26,0,4,"No-Gaze",FALSE,TRUE,339,"second","include",1,NA,4664,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",2,4903,"Novel111","Novel126",-1,"straight-ahead",0,"Switch","participant_response",11,"test",0,NA,"include",28,0,4,"No-Gaze",FALSE,FALSE,339,"second","include",1,NA,3934,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",2,3397,"Novel24","Novel24",-1,"straight-ahead",2,"Same","participant_response",12,"test",1,NA,"include",30,0,4,"No-Gaze",FALSE,TRUE,339,"second","include",1,NA,4733,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",0,4627,"Novel79","Novel137",-1,"straight-ahead",3,"Switch","participant_response",13,"test",1,NA,"include",32,0,4,"No-Gaze",FALSE,FALSE,339,"second","include",1,NA,5239,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",2,3359,"Novel80","Novel80",-1,"straight-ahead",0,"Same","participant_response",14,"test",0,NA,"include",34,0,4,"No-Gaze",FALSE,TRUE,339,"second","include",1,NA,5603,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",3,4963,"Novel48","Novel55",-1,"straight-ahead",2,"Switch","participant_response",15,"test",1,NA,"include",36,0,4,"No-Gaze",FALSE,FALSE,339,"second","include",1,NA,4670,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",2,7940,"Novel53","Novel53",2,"down-left-4sec",2,"Same","participant_response",0,"exposure",0,"Novel53","include",5,0,4,"Gaze",TRUE,TRUE,339,"first","include",1,TRUE,7940,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",1,4855,"Novel60","Novel30",1,"up-right-4sec",0,"Switch","participant_response",1,"exposure",0,"Novel30","include",7,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,4855,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",3,3765,"Novel74","Novel74",3,"down-right-4sec",3,"Same","participant_response",2,"exposure",1,"Novel74","include",9,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,3765,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",1,4390,"Novel121","Novel43",1,"up-right-4sec",0,"Switch","participant_response",3,"exposure",0,"Novel43","include",11,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,4390,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",1,4627,"Novel118","Novel118",1,"up-right-4sec",1,"Same","participant_response",4,"exposure",1,"Novel118","include",13,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,4627,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",2,3785,"Novel52","Novel38",2,"down-left-4sec",1,"Switch","participant_response",5,"exposure",1,"Novel38","include",15,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,3785,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",3,4433,"Novel132","Novel132",3,"down-right-4sec",3,"Same","participant_response",6,"exposure",0,"Novel132","include",17,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,4433,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",2,3614,"Novel13","Novel35",2,"down-left-4sec",0,"Switch","participant_response",7,"exposure",1,"Novel35","include",19,0,4,"Gaze",FALSE,TRUE,339,"first","include",1,TRUE,3614,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",1,6085,"Novel138","Novel138",-1,"straight-ahead",1,"Same","participant_response",8,"exposure",0,NA,"include",21,0,4,"No-Gaze",FALSE,NA,339,"second","include",1,NA,6085,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",1,5886,"Novel84","Novel27",-1,"straight-ahead",2,"Switch","participant_response",9,"exposure",0,NA,"include",23,0,4,"No-Gaze",FALSE,NA,339,"second","include",1,NA,5886,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",2,4664,"Novel78","Novel78",-1,"straight-ahead",2,"Same","participant_response",10,"exposure",1,NA,"include",25,0,4,"No-Gaze",FALSE,NA,339,"second","include",1,NA,4664,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",3,3934,"Novel111","Novel134",-1,"straight-ahead",0,"Switch","participant_response",11,"exposure",0,NA,"include",27,0,4,"No-Gaze",FALSE,NA,339,"second","include",1,NA,3934,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",2,4733,"Novel24","Novel24",-1,"straight-ahead",2,"Same","participant_response",12,"exposure",1,NA,"include",29,0,4,"No-Gaze",FALSE,NA,339,"second","include",1,NA,4733,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",0,5239,"Novel79","Novel110",-1,"straight-ahead",3,"Switch","participant_response",13,"exposure",1,NA,"include",31,0,4,"No-Gaze",FALSE,NA,339,"second","include",1,NA,5239,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",0,5603,"Novel80","Novel80",-1,"straight-ahead",0,"Same","participant_response",14,"exposure",0,NA,"include",33,0,4,"No-Gaze",FALSE,NA,339,"second","include",1,NA,5603,"participant_response"
"2016-07-23 19:50:34","Zero","long",4,"SocialFirst","          ","To see what picture we would associate with what word.","Chrome",1,4670,"Novel48","Novel97",-1,"straight-ahead",2,"Switch","participant_response",15,"exposure",1,NA,"include",35,0,4,"No-Gaze",FALSE,NA,339,"second","include",1,NA,4670,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",1,6006,"Novel24","Novel108",-1,"straight-ahead",3,"Same","participant_response",0,"test",0,NA,"include",6,0,4,"No-Gaze",FALSE,FALSE,340,"first","include",1,NA,5815,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",1,5685,"Novel94","Novel94",-1,"straight-ahead",0,"Switch","participant_response",1,"test",0,NA,"include",8,0,4,"No-Gaze",FALSE,TRUE,340,"first","include",1,NA,6676,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",0,3768,"Novel16","Novel16",-1,"straight-ahead",1,"Same","participant_response",2,"test",0,NA,"include",10,0,4,"No-Gaze",FALSE,TRUE,340,"first","include",1,NA,4201,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",0,4101,"Novel99","Novel99",-1,"straight-ahead",2,"Switch","participant_response",3,"test",0,NA,"include",12,0,4,"No-Gaze",FALSE,TRUE,340,"first","include",1,NA,5522,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",0,3797,"Novel41","Novel41",-1,"straight-ahead",0,"Same","participant_response",4,"test",1,NA,"include",14,0,4,"No-Gaze",FALSE,TRUE,340,"first","include",1,NA,6097,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",0,2805,"Novel106","Novel106",-1,"straight-ahead",0,"Switch","participant_response",5,"test",1,NA,"include",16,0,4,"No-Gaze",FALSE,TRUE,340,"first","include",1,NA,5481,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",1,3986,"Novel81","Novel81",-1,"straight-ahead",1,"Same","participant_response",6,"test",1,NA,"include",18,0,4,"No-Gaze",FALSE,TRUE,340,"first","include",1,NA,4178,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",3,3439,"Novel140","Novel140",-1,"straight-ahead",3,"Switch","participant_response",7,"test",1,NA,"include",20,0,4,"No-Gaze",FALSE,TRUE,340,"first","include",1,NA,4893,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",1,4287,"Novel66","Novel66",-1,"straight-ahead",3,"Same","participant_response",8,"test",0,NA,"include",22,0,4,"Gaze",FALSE,TRUE,340,"second","include",1,TRUE,3981,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",0,5940,"Novel9","Novel134",-1,"straight-ahead",0,"Switch","participant_response",9,"test",0,NA,"include",24,0,4,"Gaze",FALSE,FALSE,340,"second","include",1,TRUE,3987,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",2,3413,"Novel44","Novel44",-1,"straight-ahead",1,"Same","participant_response",10,"test",0,NA,"include",26,0,4,"Gaze",FALSE,TRUE,340,"second","include",1,TRUE,7152,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",3,5348,"Novel93","Novel93",-1,"straight-ahead",2,"Switch","participant_response",11,"test",0,NA,"include",28,0,4,"Gaze",FALSE,TRUE,340,"second","include",1,TRUE,3913,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",3,3040,"Novel91","Novel91",-1,"straight-ahead",3,"Same","participant_response",12,"test",1,NA,"include",30,0,4,"Gaze",FALSE,TRUE,340,"second","include",1,TRUE,4657,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",0,3692,"Novel96","Novel96",-1,"straight-ahead",0,"Switch","participant_response",13,"test",1,NA,"include",32,0,4,"Gaze",FALSE,TRUE,340,"second","include",1,TRUE,5461,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",1,3306,"Novel123","Novel123",-1,"straight-ahead",1,"Same","participant_response",14,"test",1,NA,"include",34,0,4,"Gaze",FALSE,TRUE,340,"second","include",1,TRUE,3393,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",0,3653,"Novel115","Novel115",-1,"straight-ahead",0,"Switch","participant_response",15,"test",1,NA,"include",36,0,4,"Gaze",FALSE,TRUE,340,"second","include",1,TRUE,4232,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",3,5815,"Novel24","Novel24",-1,"straight-ahead",3,"Same","participant_response",0,"exposure",0,NA,"include",5,0,4,"No-Gaze",TRUE,NA,340,"first","include",1,NA,5815,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",3,6676,"Novel94","Novel107",-1,"straight-ahead",0,"Switch","participant_response",1,"exposure",0,NA,"include",7,0,4,"No-Gaze",FALSE,NA,340,"first","include",1,NA,6676,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",1,4201,"Novel16","Novel16",-1,"straight-ahead",1,"Same","participant_response",2,"exposure",0,NA,"include",9,0,4,"No-Gaze",FALSE,NA,340,"first","include",1,NA,4201,"participant_response"
"2016-07-25 00:34:57","Zero","long",4,"No-socialFirst","          ","          repitition and recognition","Chrome",1,5522,"Novel99","Novel74",-1,"straight-ahead",2,"Switch","participant_response",3,"exposure",0,NA,"include",11,0,4,"No-Gaze",FALSE,NA,340,"first","include",1,NA,5522,"participant_response"
